time,confirmed,change_confirmed,recovered,change_recovered,deaths,change_deaths
2020-07-03 00:00:00,2803742,0.01912563042391749,790404,0.010785580009463279,129551,0.005198594051877313
2020-07-04 00:00:00,2852097,0.017246594016139857,894325,0.13147833259953137,129866,0.0024314748631812954
2020-07-05 00:00:00,2902901,0.017812858398574802,906763,0.013907695748189976,130192,0.0025102798268984952
2020-07-06 00:00:00,2945635,0.014721135856854918,924148,0.019172595264694302,130569,0.002895723239523166
2020-07-07 00:00:00,3004763,0.020073091201048332,936476,0.01333985465531495,131728,0.008876532714503442
2020-07-08 00:00:00,3064408,0.019850151243209532,953462,0.01813821176410287,132550,0.006240131179399976
2020-07-09 00:00:00,3125361,0.0198906281409003,969111,0.01641281980823567,133569,0.007687665032063373
2020-07-10 00:00:00,3193162,0.021693813930614734,983185,0.014522588227767511,134383,0.006094228451212482
2020-07-11 00:00:00,3254420,0.019184119064425794,995576,0.012602918067301678,135112,0.0054247933146305705
2020-07-12 00:00:00,3314447,0.018444761278507384,1006326,0.010797769331522657,135584,0.003493398069749541
2020-07-13 00:00:00,3372312,0.017458417648554946,1031939,0.025451990706788854,136031,0.0032968491857446307
2020-07-14 00:00:00,3439203,0.019835353312504894,1049098,0.01662792083640603,136946,0.006726407951128787
2020-07-15 00:00:00,3507141,0.01975399532973192,1075882,0.025530503346684486,137927,0.007163407474478992
2020-07-16 00:00:00,3583185,0.02168261840627451,1090645,0.013721765026276115,138879,0.006902201889405265
2020-07-17 00:00:00,3654728,0.01996631488466267,1107204,0.015182758826199176,139803,0.006653273713088372
2020-07-18 00:00:00,3719067,0.017604319664828682,1122720,0.014013677696251097,140660,0.006130054433738904
2020-07-19 00:00:00,3780322,0.01647052876433794,1131121,0.007482720535841527,141145,0.0034480307123560356
2020-07-20 00:00:00,3840822,0.01600392770774553,1160087,0.025608224053836857,141707,0.003981720925289596
2020-07-21 00:00:00,3906368,0.017065617724539173,1182018,0.01890461663651088,142792,0.007656643637928966
2020-07-22 00:00:00,3976745,0.018015967773645492,1210849,0.024391337526162883,144015,0.008564905596952211
2020-07-23 00:00:00,4045477,0.017283481842562197,1233269,0.018515933861282457,145083,0.007415894177689824
2020-07-24 00:00:00,4119112,0.018201809082093408,1261624,0.022991739839402434,146187,0.007609437356547631
2020-07-25 00:00:00,4185260,0.016058801023133142,1279414,0.014100873160307666,147119,0.006375395897035988
2020-07-26 00:00:00,4241586,0.013458184198831135,1297863,0.014419882852618464,147650,0.0036093230650018015
2020-07-27 00:00:00,4298445,0.013405127233068009,1325804,0.02152846640978285,148777,0.007632915678970538
2020-07-28 00:00:00,4361582,0.014688334967645277,1355363,0.02229515071609378,150108,0.008946275297929115
2020-07-29 00:00:00,4430540,0.015810318366134123,1389425,0.025131274795018015,151516,0.009379913129213633
2020-07-30 00:00:00,4498479,0.015334248195479558,1414155,0.017798729690339528,152752,0.00815755431769582
2020-07-31 00:00:00,4566893,0.01520825150011815,1438160,0.016974801206374124,153989,0.008098093641981774
2020-08-01 00:00:00,4625291,0.012787249449461592,1461885,0.016496773655226123,155076,0.007058945768853619
2020-08-02 00:00:00,4671745,0.010043476183444458,1468689,0.00465426487035574,155514,0.0028244215739379403
2020-08-03 00:00:00,4716928,0.009671546713273091,1513446,0.030474116712251538,156097,0.0037488586236608923
2020-08-04 00:00:00,4772196,0.011716947979702044,1528979,0.0102633328179532,157381,0.008225654560946078
2020-08-05 00:00:00,4827722,0.011635314224310987,1577851,0.03196381376068605,158821,0.009149770302641361
2020-08-06 00:00:00,4885263,0.011918871882018062,1598624,0.013165374930839477,160058,0.00778864255986299
2020-08-07 00:00:00,4945685,0.012368218456201846,1623870,0.015792331405008308,161301,0.007765934848617376
2020-08-08 00:00:00,5000791,0.01114223813283701,1643118,0.01185316558591513,162371,0.006633560858271183
2020-08-09 00:00:00,5048937,0.009627676901514181,1656864,0.008365802090902784,162892,0.0032087010611500824
2020-08-10 00:00:00,5094834,0.009090428341648945,1670755,0.008383910809819031,163526,0.0038921493996021904
2020-08-11 00:00:00,5147207,0.01027962834510408,1714960,0.02645809828490712,164550,0.006262001149664274
2020-08-12 00:00:00,5199935,0.010244002232667153,1753760,0.02262443438914027,166054,0.009140079003342448
2020-08-13 00:00:00,5251365,0.009890508246737699,1774648,0.011910409634157468,167118,0.006407554169125706
2020-08-14 00:00:00,5316662,0.012434290893891397,1796326,0.012215380176801259,168455,0.008000335092569323
2020-08-15 00:00:00,5366010,0.009281763632895979,1818527,0.012359115216280341,169455,0.005936303463833071
2020-08-16 00:00:00,5405920,0.007437556023935848,1833067,0.00799548205773134,170070,0.0036292821102947687
2020-08-17 00:00:00,5441722,0.006622739515198153,1865580,0.01773694033005886,170563,0.0028988063738460633
2020-08-18 00:00:00,5484630,0.007885004048350871,1898159,0.017463201792472047,171790,0.007193822810339874
2020-08-19 00:00:00,5529064,0.008101549238508341,1925049,0.0141663580342848,173125,0.007771115897316491
2020-08-20 00:00:00,5573641,0.008062304939859622,1947035,0.011421007984731817,174230,0.006382671480144405
2020-08-21 00:00:00,5622409,0.008749756218601091,1965056,0.009255611737847547,175313,0.0062159214830970555
2020-08-22 00:00:00,5666754,0.0078871885698817,1985484,0.010395632490880668,176222,0.005185011950055045
2020-08-23 00:00:00,5701239,0.00608549444708558,1997761,0.006183378964524519,176768,0.0030983645628809117
2020-08-24 00:00:00,5736144,0.006122353404233711,2020774,0.011519395963781454,177244,0.002692795076031861
2020-08-25 00:00:00,5776999,0.007122380470225294,2053699,0.016293261888761436,178467,0.006900092527814764
2020-08-26 00:00:00,5820948,0.007607583106730675,2084465,0.014980773716109322,179630,0.0065166109140625435
2020-08-27 00:00:00,5866912,0.00789630829892313,2101326,0.008088886117061213,180743,0.006196069698825363
2020-08-28 00:00:00,5913422,0.007927509395061661,2118367,0.008109641245575413,181718,0.005394399783117465
2020-08-29 00:00:00,5957630,0.007475874375277124,2140614,0.010501957403981464,182634,0.0050407774683850805
2020-08-30 00:00:00,5992432,0.005841584656986083,2153939,0.006224849505796001,183075,0.0024146653963665033
2020-08-31 00:00:00,6025133,0.0054570498255132474,2184825,0.014339310444724758,183617,0.0029605352997405434
2020-09-01 00:00:00,6067946,0.007105735259288052,2202663,0.00816449830077924,184644,0.005593164031652843
2020-09-02 00:00:00,6108636,0.006705728758957315,2231757,0.013208557096569016,185717,0.005811182600030329
2020-09-03 00:00:00,6152970,0.007257594002982008,2266957,0.015772326467442466,186747,0.005546072788166942
2020-09-04 00:00:00,6203641,0.008235209988022045,2283454,0.007277156117209104,187704,0.005124580314543206
2020-09-05 00:00:00,6247027,0.00699363486700794,2302187,0.008203800032757393,188461,0.004032945488641691
2020-09-06 00:00:00,6278004,0.004958678744305091,2315995,0.005997775159011844,188930,0.002488578538795825
2020-09-07 00:00:00,6301844,0.0037973852836028776,2333551,0.007580327245956921,189244,0.0016619912136770232
2020-09-08 00:00:00,6327470,0.004066428810360904,2359111,0.01095326393123613,189701,0.0024148718057111452
2020-09-09 00:00:00,6362070,0.00546822031554476,2387479,0.01202486868994295,190860,0.00610961460403477
2020-09-10 00:00:00,6398009,0.005648947590957031,2403511,0.0067150328861531345,191782,0.004830766006496909
2020-09-11 00:00:00,6445976,0.007497176074619464,2417878,0.005977505407713965,192936,0.006017248751186243
2020-09-12 00:00:00,6487670,0.006468221414414202,2434658,0.006939969675889354,193646,0.0036799767798648257
2020-09-13 00:00:00,6522112,0.005308839691291326,2451406,0.006878994914275434,194074,0.002210218646396001
2020-09-14 00:00:00,6555360,0.005097735212152137,2474570,0.00944927115296283,194508,0.002236260395519235
2020-09-15 00:00:00,6594822,0.0060198066925386245,2495127,0.008307301874669134,195707,0.00616427087831863
2020-09-16 00:00:00,6633728,0.005899476892628793,2525573,0.012202184498023547,196664,0.004889963057018911
2020-09-17 00:00:00,6678930,0.006813966445413499,2540334,0.005844614271692008,197521,0.004357686205914656
2020-09-18 00:00:00,6728073,0.0073579151151456895,2556465,0.006349952407832986,198410,0.0045007872580637
2020-09-19 00:00:00,6770652,0.006328557968975664,2577446,0.008207035887446142,199140,0.0036792500378005142
2020-09-20 00:00:00,6809529,0.005741987625416282,2590671,0.005131048332341395,199407,0.001340765290750226
2020-09-21 00:00:00,6860252,0.007448826490055333,2615949,0.009757317698773792,199831,0.0021263044928212147
2020-09-22 00:00:00,6900323,0.005841039075532502,2646959,0.011854206637820539,200859,0.005144346973192347
2020-09-23 00:00:00,6939234,0.00563901139120589,2670256,0.008801420800246623,201921,0.005287291084790823
2020-09-24 00:00:00,6986603,0.006826257768508743,2710183,0.014952498936431562,202819,0.004447283838729008
2020-09-25 00:00:00,7034970,0.006922820718452158,2727335,0.006328723927498623,203760,0.004639604770756192
2020-09-26 00:00:00,7079901,0.006386807619648698,2750459,0.008478606405153749,204529,0.0037740478994895956
2020-09-27 00:00:00,7117963,0.005376063874339486,2766280,0.005752130826163924,204844,0.0015401238944110615
2020-09-28 00:00:00,7150630,0.0045893747972559,2794608,0.01024046734242376,205200,0.0017379078713557635
2020-09-29 00:00:00,7194194,0.006092330326139096,2813305,0.0066903837675981745,206063,0.0042056530214424955
2020-09-30 00:00:00,7233294,0.005434938229355505,2840688,0.009733391864728495,207017,0.004629652096688877
2020-10-01 00:00:00,7279272,0.006356440094927705,2860650,0.007027170882546763,207886,0.004197722892322853
2020-10-02 00:00:00,7334418,0.007575757575757576,2873369,0.004446192298953035,208740,0.004108020742137518
2020-10-03 00:00:00,7383899,0.006746411235356371,2897322,0.008336207427587616,209423,0.0032720130305643382
2020-10-04 00:00:00,7419442,0.004813581550885244,2911699,0.004962168512854284,209797,0.0017858592418215763
2020-10-05 00:00:00,7457757,0.005164134984814222,2935142,0.00805131299629529,210280,0.0023022254846351473
2020-10-06 00:00:00,7503140,0.0060853417455141,2952390,0.005876376679560989,210965,0.0032575613467757275
2020-10-07 00:00:00,7554267,0.006814080504961922,2999895,0.016090353916657352,211882,0.004346692579337805
2020-10-08 00:00:00,7613291,0.007813332517900149,3021252,0.00711924917372108,212873,0.004677131610991024
2020-10-09 00:00:00,7669967,0.007444349624886268,3039089,0.005903843836925883,213842,0.004552009883827446
2020-10-10 00:00:00,7725456,0.007234581322188218,3062983,0.007862224502145215,214501,0.0030817145369010767
2020-10-11 00:00:00,7772121,0.006040420138306399,3075077,0.003948438499332187,214972,0.002195793959002522
2020-10-12 00:00:00,7813698,0.005349504980686739,3106728,0.01029275039291699,215371,0.0018560556723666338
2020-10-13 00:00:00,7865263,0.006599308035708572,3124593,0.005750422953023245,216171,0.0037145205250474762
2020-10-14 00:00:00,7924557,0.007538718031425014,3155794,0.009985620527217465,217158,0.004565829829163023
2020-10-15 00:00:00,7989616,0.008209796459284727,3177397,0.0068455038573493705,217995,0.0038543364739037937
2020-10-16 00:00:00,8058746,0.008652480920234464,3197539,0.006339151198292187,218939,0.004330374549874997
2020-10-17 00:00:00,8116053,0.007111156003676006,3220573,0.007203665068666871,219705,0.0034986914163305763
2020-10-18 00:00:00,8166861,0.006260185831709083,3234138,0.00421198339550136,220196,0.002234814865387679
2020-10-19 00:00:00,8233937,0.008213192314648185,3272603,0.011893431882003798,220679,0.002193500336064234
2020-10-20 00:00:00,8295638,0.007493499160851,3295148,0.006889011591079028,221604,0.004191608626103979
2020-10-21 00:00:00,8358792,0.007612916571335442,3323354,0.008559858312889133,222727,0.00506759805779679
2020-10-22 00:00:00,8434997,0.009116747970280873,3353056,0.00893735665836381,223618,0.004000413061730279
2020-10-23 00:00:00,8517523,0.009783761630264955,3375427,0.006671824150864167,224581,0.004306451180137556
2020-10-24 00:00:00,8600811,0.009778429714836109,3406656,0.009251866504593345,225535,0.004247910553430611
2020-10-25 00:00:00,8663123,0.007244898184601429,3422878,0.004761854440248736,225996,0.0020440286430044117
2020-10-26 00:00:00,8729835,0.00770068715404364,3460455,0.010978188530236835,226529,0.002358448822103046
2020-10-27 00:00:00,8806856,0.008822732617512244,3487666,0.007863416805015526,227501,0.004290841349231224
2020-10-28 00:00:00,8886178,0.009006846484148259,3518140,0.008737648616581977,228534,0.004540639381804915
2020-10-29 00:00:00,8977159,0.010238484981957372,3554336,0.01028839102480288,229538,0.004393219389675059
